video_id,title,views,likes,comments,publish_days,subscribers
IUJB6JqwczY,厨师长教你：“茄子拌土豆”的家常做法，吃撑老爷子，味道很赞特别下饭,295165,5420,446,1633,2120000
Vih4yieQtAg,厨师长教你：“酱大骨”的家常做法，酱香浓郁，汤汁拌饭一绝,276592,4957,248,1178,2120000
aVuqWEX2sRQ,厨师长教你：“泡椒黄喉”的家常做法，酸辣开胃，爽脆可口,116955,1982,95,848,2120000
hgYXRuQcniw,厨师长分享：“香葱蛋炒饭”的家常做法，满满的“锅气”，松散干香！,4256055,60940,4323,1662,2120000
JRl1QBF93ro,厨师长分享：“一蟹三吃”，盐焗蟹腿、蟹黄蒸蛋、姜葱炒蟹，一种螃蟹多种美味,191216,3206,215,645,2120000
0mOqyGb3rhE,厨师长教你：“青椒炒鸭胗” 的农家做法，味道很赞，先收藏起来,491621,4353,349,2364,2120000
Ycx7MXEI1-8,厨师长教你：基础版“葱烧海参”，鲜嫩滑香，鲁菜经典【内附海参泡发全流程】,176499,3278,555,514,2120000
u6XG4S0PFyU,厨师长教你非家常菜：“口袋豆腐”，口感细腻顺滑，汤底浓郁鲜美,171655,3176,174,676,2120000
yUVyx_KY5zo,厨师长分享“炼猪油” 的细节技巧，清澈无杂质，油渣炒菜还能增香,297464,4890,278,907,2120000
tQERh2iBWSA,厨师长教你：“脑花烧豆腐”的家常做法，入口即化，川味十足,72850,1626,175,257,2120000
VUS-MpDNdWg,厨师长教你：川味开胃小菜“酱泡青椒”的家常做法，口感爽脆鲜辣开胃,207859,2815,319,1700,2120000
d_RRjLD74Ds,厨师长教你：“开胃茄子”的炒法，酸辣咸鲜，下饭必备,114410,1724,91,491,2120000
AzsbP0Y5KZ4,厨师长教你：“凉拌绿豆芽”的费时做法，慢工出细活，口感爽脆味道很赞,246945,4204,402,1657,2120000
hjMBu5PrXt8,菜刀全攻略：材质、刀型、钢材标号、磨刀，对比高低价不同级别菜刀,842004,15595,1133,961,2120000
0zYD9bAATSM,厨师长教你：“冬瓜排骨扣碗”“冬瓜蒸排骨”，软烂脱骨，适合老人小孩,127689,2819,158,854,2120000
JwMePRZbtC8,厨师长分享：后厨“磨菜刀”的技巧，方便快捷，非专业磨刀，不喜勿喷,259036,4087,764,2224,2120000
Jv49mUGCgEE,"厨师长教你：“豆瓣鲫鱼”""川味豆瓣鱼""，咸香味浓，肉质细嫩",88052,1718,95,498,2120000
UvRVhJEfgfI,厨师长教你：“鲜椒牛蛙”的家常做法，麻辣鲜香，肉质滑嫩,151429,2476,297,708,2120000
6eGgMxl5zyw,厨师长教你：“凉拌茄子”的创新做法，口感软嫩，茄子不氧化，汤居然还是去暑的好东西,263711,3417,273,1912,2120000
3nSua-9W5GQ,厨师长教你：“炭烤生蚝”的详细做法，内附蒜蓉酱调料做法，和肥美的生蚝是绝配！(请打开cc字幕看字幕),368904,6644,474,1472,2120000
iCJ7nH5wSiQ,厨师长巡店日：抽查宽菜卤味门店，发现问题，解决问题,299488,3057,272,698,2120000
l9OuMvrMCvw,厨师长教你：“川味牛肉面”的家常做法，麻辣过瘾味道安逸，大家学习起来！,2691134,27489,1850,1897,2120000
1GbaQ1bvTX0,“辣子鸡”和“辣子鸡丁”居然是两道菜？厨师长和四伯合作完成“一鸡两吃”，看看有什么区别,141337,2490,118,475,2120000
OhDff27daMs,厨师长教你：“炸茄盒”的三种口味，揭秘最佳酥糊配比，外酥里嫩不油腻,294327,7038,308,1153,2120000
WLGCnHnGX7s,厨师长教你一道农家味十足的 青椒肉丝，辣得真过瘾,233460,2580,261,2513,2120000
2PCJYWyd1ro,厨师长自制“糖桂花”，传统的香甜味道，给四伯爷做“桂花香酥虾”,126737,2701,240,916,2120000
Tu3fmvzRwqo,厨师长教你：天津名菜“锅塌里脊”的传统做法，鲜嫩可口，老少皆宜,233368,5375,377,1301,2120000
wOtheXhqOAI,厨师长分享：“鱼香肉丝”的家常做法，味道巴适又下饭，正宗川味！,1496771,16432,1748,1681,2120000
WZP9aml2Or0,厨师长教你：四川“豆花水煮牛肉”做法，牛肉麻辣鲜香，豆花嫩滑入味,271323,5353,368,1129,2120000
Cpa_xgbdAx4,厨师长教你：“香料冷知识”，很多从未见过的香料都在这里了(请打开cc字幕看字幕),266194,9165,712,1560,2120000
dvl2yq25nlU,厨师长教你：“虎皮青椒”的正宗家常做法，不放油，柴火慢煎，特别开胃下饭,309375,4547,577,1937,2120000
-xTZ9bDHPcA,厨师长教你“干锅鸡”的家常做法，史上最详细的讲解，先收藏起来,439500,3985,358,2468,2120000
92e4hN5KquI,厨师长教你：“怪味鸡丝”的家常做法，调味独特，川菜中的独特味型，咸、甜、麻、辣、酸、香五味杂陈,68688,1598,82,464,2120000
-ZYHETRQaxA,厨师长教你：川味小吃“狼牙土豆”，纯正街边味道，香辣过瘾,209679,4643,341,1066,2120000
BaXs4MHRw_g,厨师长教你：“乌鱼汤”的家常做法，滋补佳品，营养丰富,331668,6927,564,1159,2120000
20OjOGtGf2Y,厨师长教你：“雪花鸡淖”的家常做法，色如白雪，入口咸香绵密,72114,1502,112,456,2120000
X03wfEhVzd0,第一次去女友家，如何在厨房表现？实用技巧+避坑指南,71893,2125,288,71,2120000
dl1S_BeUTEM,厨师长教你：“糖的质变”，糖色，挂霜，拔丝，冰糖葫芦，琉璃糖衣的专业做法，糖的最全面科普！,515155,14231,1333,1610,2120000
u0_OdzisMUw,厨师长教你：“辣炒鸡爪”的正宗做法，口感和味道都特别棒 Chilli Chicken Feet,226184,2924,273,2052,2120000
ewjqH6Enuys,厨师长教你：“脆皮肠头”的家常做法，外酥里嫩，干香有嚼劲,102425,2219,157,402,2120000
MRFtJKNNVd0,厨师长教你：“糖醋排骨”的最新做法，酸甜开胃，好吃不腻,264489,5775,326,1212,2120000
wX__e0qF4cI,厨师长教你一道：“白菜香菇汤”，普普通通的原料，不一样的鲜味，简单易学,1531649,15609,754,2355,2120000
tFl_3w08h1c,厨师长分享：“酱爆肉丁”，下饭鲁菜，酱汁浓郁，合四伯爷的口味,348460,6079,469,815,2120000
WnQrCshQOsI,厨师长教你凉拌（熟）青椒的做法，青椒原来还可以这么做（内含秘制凉拌汁配料）,82412,841,67,2503,2120000
ILqLgDFEVwk,厨师长教你：广西“黄田芋头扣肉”的做法，香甜软糯，肥而不腻,264939,6723,565,1230,2120000
PU6hDN-MjN4,厨师长教你：年菜“夹沙肉””甜烧白“的简单做法，香甜软糯，肥而不腻(请打开cc字幕看字幕),191704,2699,273,1421,2120000
KxyFdJjhhJU,厨师长教你：“盘龙黄鳝”的家常做法，麻辣干香，回味悠长,138937,2257,692,381,2120000
1rRewYm6Iic,厨师长教你一道甜品“翻沙芋头”，香甜脆糯，老人小孩都爱吃,153661,3331,179,971,2120000
hzW13k526Us,厨师长教你：年菜“酥排骨”“小酥肉”的正宗做法，过年桌上又多一道菜，学起来！,1001010,8595,611,1796,2120000
74XJ-Ndg2tE,厨师长教你：经典川菜“粉蒸牛肉”，米粉醇香，牛肉软糯（内附香辣米粉做法）,166942,3513,138,775,2120000
hn61dICewh0,王刚深度分享：“肝腰合炒”，如何做出又嫩又脆的猪肝猪腰【一镜到底】,151401,2388,188,449,2120000
JZutepq2GLM,王刚深度分享：“手撕包菜”，如何少油但又炒出锅气，家庭小灶一样做的好,382028,8823,483,656,2120000
fz84rJ6wjXo,厨师长教你：“黑胡椒猴排”的详细家常做法，香嫩多汁,51588,1232,90,120,2120000
R1NJmxG_jUA,视频中的专业菜板好看又好用？其实有不少使用难题，适合自己的才是最好的,143237,3827,291,973,2120000
8GF3Di-WCv0,厨师长教你：“珊瑚鱼”的终极做法，最完整全面的技术分享，期待同学们做出来！【厨艺进阶课】,2203689,42900,5546,1607,2120000
0duRqj9f9IY,厨师长教你：“鸭蛋炒菠菜”的家常做法，应季快手菜，营养健康简单(请打开cc字幕看字幕),192632,3685,319,1510,2120000
RO036m2jvK8,和厨师长一起制作“珊瑚鱼”，沉浸式体验真实后厨操作【第一人称视角做菜】,229323,5880,772,879,2120000
jZZmUtq141s,厨师长王刚教你一道：“长豆角炒肉末”家常小炒，好吃下饭，先收藏起来,266239,2494,177,2394,2120000
hD_LyRpWBuk,厨师长分享：未来餐厅推荐菜“小炒肉”，原创口味，试验上百遍,284581,5563,509,236,2120000
Trxh0iZ8FUM,厨师长教你：“蒜香虾仁”的家常做法，蒜香味浓，虾肉Q弹,268303,5617,216,920,2120000
uUfXU1XsQKg,四伯点菜孜然羊肉，吃过之后感觉和烤羊肉串味道差不多，学会了就不用出去吃烧烤了(请打开cc字幕看字幕),214509,3618,275,1442,2120000
S9O_A6ZerpM,厨师长教你：“青椒酿肉”的家常做法，汤汁浓郁，咸香下饭,151841,3302,148,705,2120000
fFUieUu3eE4,厨师长复刻：”龚三夜宵“，辣炒牛肉，火爆黄喉，味道不错，略有翻车,158651,2957,259,245,2120000
rAD0xlf18qU,厨师长教你：“爆炒土鸡”“生炒鸡”的家常做法，只需油盐酱醋，绝对的家常味道,439095,4755,610,1931,2120000
JNlzAsJ8BvQ,王刚进阶厨房技巧：如何让蔬菜保持翠绿，炒蔬菜不再发黄发黑【炒通菜，炒丝瓜实用技巧】,418883,6624,456,496,2120000
SIgnM7q1q4Q,厨师长分享：用猴头菇做西式“牛排”和中式“扣肉”，四伯爷表示吃完人都精神了,67574,1620,149,125,2120000
pPky_GmM8Sw,厨师长教你：“虎皮鹌鹑蛋”的红烧做法，内附煮蛋剥壳小技巧,176287,3684,185,1123,2120000
3gF44PXZXNc,"厨师长分享：""番茄炒蛋""的6种做法，多种口味做法适合各类人群，吃腻了换一种(请打开cc字幕看字幕)",977263,20635,1354,1474,2120000
TP1oStTcKO8,厨师长教你：“干锅小土豆”的家常做法，内里软糯绵密，表皮麻辣焦香,160883,3233,162,764,2120000
NYs4Fk59QFw,厨师长教你：“鱼腥草猪肺汤”的做法和如何处理猪肺，不喜欢猪肺的朋友慎点,193114,2356,494,1748,2120000
6RzyOsnzQ3o,厨师长教你：“糖醋排骨”的创新做法，味道香甜不腻口，值得收藏！,739911,9261,658,1916,2120000
fKrz4LnFXxw,厨师长教你“糖醋鲤鱼”的正宗做法，好吃又好看,340358,2731,289,2479,2120000
fAOF9q0hjl0,心路历程：一波三折，终于有了自己的中餐厅，祝愿每个人都能梦想成真！,382918,13028,1355,94,2120000
PMqmnhyrjYs,四伯爷贡献自己养的鸡做“一鸡两吃”，传统“川味椒麻鸡”和小炒“青椒椒麻鸡”,172803,2790,212,224,2120000
s2CJMyUT18U,厨师长教你：四川名菜“自贡鲜锅兔”的正宗做法，味道鲜美，是绝对的好菜,438107,4521,623,1810,2120000
CVJp_LiQ-tE,厨师长教你：甜品“水晶南瓜”的家常做法，软糯晶莹，香甜可口,147920,3404,170,1156,2120000
IInrTxSGVnY,王刚用“宽菜老卤”做一大锅猪蹄，猪头，猪尾巴给四伯品尝，又耙又糯，安逸得很,322206,5650,384,1073,2120000
__qDJJz2KJ0,王刚美食游记：学习贺州特色“黄田芋头扣肉”，探寻广西民间传统做法,223834,5098,588,1233,2120000
DKjx0GnmhKs,厨师长教你传统川菜：“锅巴肉片”，大荔枝味型传统菜，锅巴焦香酥脆，肉片滑嫩酸甜,150638,3217,201,546,2120000
Uzla3byS318,厨师长教你：“汉源坛子肉”的传统做法，皮糯肉耙，醇香四溢（内附多种坛子肉的延展做法）,413887,10323,1018,1336,2120000
aBZCsYWuWEg,厨师长教你：“软烧花鲢”的家常做法，味道很鲜美，先收藏起来,239412,2194,211,2402,2120000
BCX9dh02eZQ,鱿鱼、墨鱼、八爪鱼分不清楚？本期视频教大家如何区分辨别，其实很简单,151651,3152,338,1144,2120000
R4jxabZObJI,厨师长教你：“豆腐煎肉末”“肉馅豆腐夹”的家常做法，汁鲜味浓，特别下饭,348825,6832,385,1648,2120000
7vQGfqLaGVs,厨师长教你：“鸡蛋炒肉丝”的家常做法，均衡搭配，营养美味,232453,4849,293,994,2120000
B_GyvCXeXpw,厨师长教你：“拔丝红薯”的更新做法，用这个小技巧能拔出1米以上的糖丝(请打开cc字幕看字幕),238481,4882,474,1501,2120000
Snu9WvzGA28,厨师长分享：高配版“毛血旺”，配料丰富麻辣开胃，好吃得停不下来,476805,5934,541,445,2120000
cgSM91WjyuY,厨师长教你：“糖醋排骨”的第二种做法，一看就是好菜，先收藏起来,1119085,8999,750,2383,2120000
pxnoOj2XRe0,厨师长教你：先卤；后炸；再蒸做“冰糖肘子”，前后5个小时的功夫菜，入口即化，软烂香糯,299111,5545,325,253,2120000
Xh4EYB_2l8o,和四伯聊聊“食盐”小知识，加碘盐、低钠盐是怎么回事儿？,73725,1639,175,1168,2120000
T2rXbvqKDKo,王刚点评：另类美食博主制作“开水白菜”，不建议大家在家里尝试,67195,1207,81,55,2120000
4zKN3ZMfI9Q,美食作家王刚：“对传统餐饮行业兴衰的个人见解”以及团队未来的一些想法(请打开cc字幕看字幕),246927,11498,1372,1404,2120000
dPKSrOm5hwQ,厨师长教你：“柴火鸡和贴饼子”的正宗做法，柴火慢烧味道入骨，菜如其名（最后有试吃菜品环节）,1834026,17609,2591,1941,2120000
HN5cFLPh74I,厨师长分享：四种刀法做“爆炒腰花”，四伯爷最爱“鱼鳃刀法”,194380,2727,186,160,2120000
R27MAqqOvQo,秋风起蟹脚肥，买十几只大闸蟹来给家人尝尝鲜，四伯爷第一次吃！(请打开cc字幕看字幕),256360,3712,584,1512,2120000
N8pScYhZO3Y,后厨试菜纪录：师徒三人各做一锅小龙虾，相同做法，不同味道,239698,3008,319,918,2120000
35RbMN6Drmc,王刚和四伯做四川传统“腊肉”和川味“酱肉”备年货，整整四十坨,634586,9508,617,1097,2120000
9uOsN9Zd9HY,厨师长分享：皮蛋瘦肉粥，天冷煲一锅来喝，加点兄弟家的脐橙皮味道更巴适了(请打开cc字幕看字幕),456593,7154,1052,1459,2120000
h5grgWc2xP4,厨师长分享传统小吃：“雪衣豆沙”“蛋清羊尾”，蓬松绵软，香甜可口,76904,1832,143,267,2120000
R5pWQPNBWrU,厨师长分享：“番茄煎蛋汤”的四川家常做法，汤鲜味美很开胃，加一把面就是“番茄煎蛋面”,604642,8695,900,1701,2120000
_wr6jXpldjM,厨师长分享：“麻辣水煮鱼”配“香浓鱼汤”，鱼肉做鱼片，鱼骨做浓汤，绝配！,172183,2998,184,207,2120000
j5YAF3fbkS0,厨师长安排工作餐“鱼香肉丝盖饭”，一锅做八份，好吃到全员光盘,191927,3118,234,438,2120000
VnplcMkTkbE,厨师长小技巧之：“酸辣土豆丝”，想让土豆丝是脆的，有非常多重点技巧,1204165,23029,1143,1006,2120000
_TGki_Mht88,天气炎热，厨师长用土豆淀粉做“川味凉粉”，开胃又解暑,192793,3594,308,867,2120000
xn81EbzHxjk,做一道多年前“偷师”学来的脆嫩猪肝，四伯感叹这猪肝真的安逸，活了60多年这种炒法最好吃,586422,10601,518,1021,2120000
Yif_61VKEYA,厨师长教你：“香辣羊蝎子”的家常做法，味鲜肉嫩，边炖边吃还能煮火锅！,507972,5648,678,1691,2120000
mMnaZfImCxM,大受震撼的“杨梅大肠”，华农创新菜，居然可能味道还不错!?,117817,1961,172,84,2120000
Rhp7IyIo1uw,厨师长分享：“玉米烙”的家常做法，比蜂窝玉米更适合牙口不好的老人吃，四伯很喜欢！,589906,7467,805,1721,2120000
yRbquHwjXmw,厨师长教你：“炝拌牛心包菜” 的正宗做法，夏日开胃小菜，学起来,165478,1794,217,2371,2120000
5znQ9pbvwOg,给四伯爷做“香酥鸡”，外脆里嫩，脱骨入味，秘诀是先蒸后炸,183434,3611,192,806,2120000
WD45N_apLDI,厨师长教你：“鲜椒鲫鱼”“葱葱鲫鱼”，鲜辣入味，椒香葱香十足,133421,2488,183,845,2120000
l3uC1hTlR_Q,回应：“静音灶”被坑？用分贝仪测试对比真实水平，探索其中的静音原理,97996,2480,417,963,2120000
PTqX405aepU,厨师长教你：湘菜“苦瓜酿肉”的家常做法，荤素搭配让营养翻倍，口感和味道一流，值得一试的好菜！,430957,6197,494,1736,2120000
sK_5eVyEMFI,厨师长教你蒜泥白肉的家常做法，讲解得很专业，先收藏起来,330850,3666,253,2500,2120000
Q0RmAA55k0c,厨师长教你：湖南名菜“血鸭”的第二种做法，原汁原味，香辣可口（宰杀画面可能会引起不适，不喜勿喷，谨慎观看）,196296,4095,517,1253,2120000
NRbcgVyb15Q,厨师长教你：“富顺豆花儿”的现代与传统做法，口感入口即化，让我们把传统的手艺流传下去！,822472,16890,2118,1588,2120000
SthuBEoADoY,四伯爷第一次吃瘦身鱼，居然好吃到只剩下骨头,199567,3656,336,43,2120000
DstsEL219VA,四伯点菜想吃“盐焗猪肝”，六斤盐巴焗两斤猪肝，巴适惨了,276417,4918,332,1057,2120000
iGA5IAGNAUk,厨师长教你一道开胃小菜“酸辣萝卜片”，酸酸辣辣的，先收藏起来,569058,5199,242,2466,2120000
WgBTp2N7i-k,厨师长教你“青菜肉丸子汤”的家常做法，让不会煮汤的你一看就会,341522,3826,278,2483,2120000
0seR92vpTMc,厨师长分享：“川味烧茄子”的家常宽油做法，口感软嫩，特别适合牙口不好的老人,587220,8326,1007,1690,2120000
DGmPpeDbjBg,厨师长教你：“麻辣小龙虾” 的正宗做法，光看着都流口水,1574538,11629,911,2347,2120000
jckyZuhx0NE,"厨师长教你：四川酒席""头碗""的做法，坝坝宴必备菜品“粑粑肉”“蒸肉糕”(请打开cc字幕看字幕)",125415,2129,305,1422,2120000
Dadf4ubGUXc,厨师长交作业“桥头三嫩”，三种食材一锅成菜，又嫩又脆，自贡家常味,385134,6508,584,923,2120000
Iq7j6RW8og8,“锅气香精”能代替猛火爆炒么？用小灶做“油渣莲白”尝一尝最新科技！,439888,6717,1089,102,2120000
